YEAR,MONTH,DAY,TENTHS,MM,IN
1977,8,12,0,0,0
1977,8,13,0,0,0
1977,8,14,0,0,0
1977,8,15,0,0,0
1977,8,16,0,0,0
1977,8,17,117,11.7,0.460629921
1977,8,18,239,23.9,0.940944882
1977,8,19,10,1,0.039370079
1977,8,20,0,0,0
1977,8,21,0,0,0
1977,8,22,0,0,0
1977,8,23,0,0,0
1977,8,24,25,2.5,0.098425197
1977,8,25,30,3,0.118110236
1977,8,26,23,2.3,0.090551181
1977,8,27,13,1.3,0.051181102
1977,8,28,0,0,0
1977,8,29,0,0,0
1977,8,30,0,0,0
1977,8,31,0,0,0
1977,9,1,0,0,0
1977,9,2,0,0,0
1977,9,3,0,0,0
1977,9,4,0,0,0
1977,9,5,91,9.1,0.358267717
1977,9,6,13,1.3,0.051181102
1977,9,7,43,4.3,0.169291339
1977,9,8,922,92.2,3.62992126
1977,9,9,8,0.8,0.031496063
1977,9,10,0,0,0
1977,9,11,0,0,0
1977,9,12,0,0,0
1977,9,13,3,0.3,0.011811024
1977,9,14,119,11.9,0.468503937
1977,9,15,5,0.5,0.019685039
1977,9,16,173,17.3,0.681102362
1977,9,17,18,1.8,0.070866142
1977,9,18,0,0,0
1977,9,19,0,0,0
1977,9,20,0,0,0
1977,9,21,0,0,0
1977,9,22,0,0,0
1977,9,23,0,0,0
1977,9,24,0,0,0
1977,9,25,0,0,0
1977,9,26,15,1.5,0.059055118
1977,9,27,13,1.3,0.051181102
1977,9,28,191,19.1,0.751968504
1977,9,29,0,0,0
1977,9,30,13,1.3,0.051181102
1977,10,1,23,2.3,0.090551181
1977,10,2,130,13,0.511811024
1977,10,3,0,0,0
1977,10,4,0,0,0
1977,10,5,0,0,0
1977,10,6,0,0,0
1977,10,7,0,0,0
1977,10,8,0,0,0
1977,10,9,683,68.3,2.688976378
1977,10,10,0,0,0
1977,10,11,0,0,0
1977,10,12,0,0,0
1977,10,13,0,0,0
1977,10,14,0,0,0
1977,10,15,0,0,0
1977,10,16,10,1,0.039370079
1977,10,17,0,0,0
1977,10,18,0,0,0
1977,10,19,0,0,0
1977,10,20,0,0,0
1977,10,21,0,0,0
1977,10,22,0,0,0
1977,10,23,0,0,0
1977,10,24,0,0,0
1977,10,25,10,1,0.039370079
1977,10,26,818,81.8,3.220472441
1977,10,27,81,8.1,0.318897638
1977,10,28,89,8.9,0.350393701
1977,10,29,0,0,0
1977,10,30,0,0,0
1977,10,31,0,0,0
1977,11,1,0,0,0
1977,11,2,18,1.8,0.070866142
1977,11,3,18,1.8,0.070866142
1977,11,4,66,6.6,0.25984252
1977,11,5,323,32.3,1.271653543
1977,11,6,188,18.8,0.74015748
1977,11,7,28,2.8,0.11023622
1977,11,8,0,0,0
1977,11,9,0,0,0
1977,11,10,10,1,0.039370079
1977,11,11,0,0,0
1977,11,12,0,0,0
1977,11,13,0,0,0
1977,11,14,0,0,0
1977,11,15,0,0,0
1977,11,16,5,0.5,0.019685039
1977,11,17,107,10.7,0.421259843
1977,11,18,0,0,0
1977,11,19,0,0,0
1977,11,20,0,0,0
1977,11,21,0,0,0
1977,11,22,8,0.8,0.031496063
1977,11,23,257,25.7,1.011811024
1977,11,24,5,0.5,0.019685039
1977,11,25,28,2.8,0.11023622
1977,11,26,20,2,0.078740157
1977,11,27,0,0,0
1977,11,28,30,3,0.118110236
1977,11,29,107,10.7,0.421259843
1977,11,30,10,1,0.039370079
1977,12,1,145,14.5,0.570866142
1977,12,2,0,0,0
1977,12,3,0,0,0
1977,12,4,5,0.5,0.019685039
1977,12,5,20,2,0.078740157
1977,12,6,13,1.3,0.051181102
1977,12,7,0,0,0
1977,12,8,0,0,0
1977,12,9,81,8.1,0.318897638
1977,12,10,0,0,0
1977,12,11,0,0,0
1977,12,12,0,0,0
1977,12,13,0,0,0
1977,12,14,41,4.1,0.161417323
1977,12,15,170,17,0.669291339
1977,12,16,0,0,0
1977,12,17,8,0.8,0.031496063
1977,12,18,114,11.4,0.448818898
1977,12,19,0,0,0
1977,12,20,56,5.6,0.220472441
1977,12,21,0,0,0
1977,12,22,0,0,0
1977,12,23,0,0,0
1977,12,24,18,1.8,0.070866142
1977,12,25,259,25.9,1.019685039
1977,12,26,0,0,0
1977,12,27,0,0,0
1977,12,28,0,0,0
1977,12,29,0,0,0
1977,12,30,36,3.6,0.141732283
1977,12,31,84,8.4,0.330708661
1978,1,1,3,0.3,0.011811024
1978,1,2,0,0,0
1978,1,3,0,0,0
1978,1,4,0,0,0
1978,1,5,0,0,0
1978,1,6,104,10.4,0.409448819
1978,1,7,58,5.8,0.228346457
1978,1,8,117,11.7,0.460629921
1978,1,9,147,14.7,0.578740157
1978,1,10,0,0,0
1978,1,11,0,0,0
1978,1,12,0,0,0
1978,1,13,36,3.6,0.141732283
1978,1,14,33,3.3,0.12992126
1978,1,15,20,2,0.078740157
1978,1,16,0,0,0
1978,1,17,51,5.1,0.200787402
1978,1,18,183,18.3,0.720472441
1978,1,19,43,4.3,0.169291339
1978,1,20,264,26.4,1.039370079
1978,1,21,0,0,0
1978,1,22,0,0,0
1978,1,23,0,0,0
1978,1,24,0,0,0
1978,1,25,503,50.3,1.980314961
1978,1,26,546,54.6,2.149606299
1978,1,27,0,0,0
1978,1,28,0,0,0
1978,1,29,0,0,0
1978,1,30,0,0,0
1978,1,31,0,0,0
1978,2,1,0,0,0
1978,2,2,3,0.3,0.011811024
1978,2,3,0,0,0
1978,2,4,0,0,0
1978,2,5,0,0,0
1978,2,6,0,0,0
1978,2,7,0,0,0
1978,2,8,0,0,0
1978,2,9,0,0,0
1978,2,10,0,0,0
1978,2,11,0,0,0
1978,2,12,0,0,0
1978,2,13,30,3,0.118110236
1978,2,14,53,5.3,0.208661417
1978,2,15,0,0,0
1978,2,16,0,0,0
1978,2,17,0,0,0
1978,2,18,0,0,0
1978,2,19,13,1.3,0.051181102
1978,2,20,0,0,0
1978,2,21,0,0,0
1978,2,22,10,1,0.039370079
1978,2,23,0,0,0
1978,2,24,23,2.3,0.090551181
1978,2,25,0,0,0
1978,2,26,0,0,0
1978,2,27,0,0,0
1978,2,28,36,3.6,0.141732283
1978,3,1,81,8.1,0.318897638
1978,3,2,0,0,0
1978,3,3,160,16,0.62992126
1978,3,4,0,0,0
1978,3,5,0,0,0
1978,3,6,0,0,0
1978,3,7,0,0,0
1978,3,8,122,12.2,0.480314961
1978,3,9,30,3,0.118110236
1978,3,10,485,48.5,1.909448819
1978,3,11,0,0,0
1978,3,12,0,0,0
1978,3,13,13,1.3,0.051181102
1978,3,14,99,9.9,0.38976378
1978,3,15,0,0,0
1978,3,16,0,0,0
1978,3,17,0,0,0
1978,3,18,15,1.5,0.059055118
1978,3,19,0,0,0
1978,3,20,0,0,0
1978,3,21,0,0,0
1978,3,22,76,7.6,0.299212598
1978,3,23,0,0,0
1978,3,24,0,0,0
1978,3,25,178,17.8,0.700787402
1978,3,26,150,15,0.590551181
1978,3,27,18,1.8,0.070866142
1978,3,28,0,0,0
1978,3,29,0,0,0
1978,3,30,0,0,0
1978,3,31,0,0,0
1978,4,1,0,0,0
1978,4,2,0,0,0
1978,4,3,0,0,0
1978,4,4,0,0,0
1978,4,5,0,0,0
1978,4,6,0,0,0
1978,4,7,0,0,0
1978,4,8,0,0,0
1978,4,9,0,0,0
1978,4,10,0,0,0
1978,4,11,0,0,0
1978,4,12,56,5.6,0.220472441
1978,4,13,58,5.8,0.228346457
1978,4,14,15,1.5,0.059055118
1978,4,15,0,0,0
1978,4,16,0,0,0
1978,4,17,0,0,0
1978,4,18,0,0,0
1978,4,19,432,43.2,1.700787402
1978,4,20,0,0,0
1978,4,21,0,0,0
1978,4,22,0,0,0
1978,4,23,0,0,0
1978,4,24,0,0,0
1978,4,25,38,3.8,0.149606299
1978,4,26,208,20.8,0.818897638
1978,4,27,28,2.8,0.11023622
1978,4,28,0,0,0
1978,4,29,0,0,0
1978,4,30,0,0,0
1978,5,1,64,6.4,0.251968504
1978,5,2,112,11.2,0.440944882
1978,5,3,0,0,0
1978,5,4,20,2,0.078740157
1978,5,5,226,22.6,0.88976378
1978,5,6,0,0,0
1978,5,7,8,0.8,0.031496063
1978,5,8,239,23.9,0.940944882
1978,5,9,287,28.7,1.12992126
1978,5,10,0,0,0
1978,5,11,0,0,0
1978,5,12,0,0,0
1978,5,13,109,10.9,0.429133858
1978,5,14,0,0,0
1978,5,15,28,2.8,0.11023622
1978,5,16,5,0.5,0.019685039
1978,5,17,0,0,0
1978,5,18,0,0,0
1978,5,19,0,0,0
1978,5,20,0,0,0
1978,5,21,0,0,0
1978,5,22,0,0,0
1978,5,23,0,0,0
1978,5,24,165,16.5,0.649606299
1978,5,25,30,3,0.118110236
1978,5,26,0,0,0
1978,5,27,0,0,0
1978,5,28,25,2.5,0.098425197
1978,5,29,0,0,0
1978,5,30,122,12.2,0.480314961
1978,5,31,0,0,0
1978,6,1,0,0,0
1978,6,2,0,0,0
1978,6,3,0,0,0
1978,6,4,0,0,0
1978,6,5,0,0,0
1978,6,6,0,0,0
1978,6,7,15,1.5,0.059055118
1978,6,8,505,50.5,1.988188976
1978,6,9,198,19.8,0.779527559
1978,6,10,0,0,0
1978,6,11,0,0,0
1978,6,12,330,33,1.299212598
1978,6,13,13,1.3,0.051181102
1978,6,14,0,0,0
1978,6,15,0,0,0
1978,6,16,0,0,0
1978,6,17,0,0,0
1978,6,18,0,0,0
1978,6,19,0,0,0
1978,6,20,0,0,0
1978,6,21,20,2,0.078740157
1978,6,22,0,0,0
1978,6,23,0,0,0
1978,6,24,0,0,0
1978,6,25,0,0,0
1978,6,26,0,0,0
1978,6,27,0,0,0
1978,6,28,0,0,0
1978,6,29,0,0,0
1978,6,30,0,0,0
1978,7,1,0,0,0
1978,7,2,0,0,0
1978,7,3,0,0,0
1978,7,4,0,0,0
1978,7,5,0,0,0
1978,7,6,0,0,0
1978,7,7,0,0,0
1978,7,8,0,0,0
1978,7,9,3,0.3,0.011811024
1978,7,10,10,1,0.039370079
1978,7,11,0,0,0
1978,7,12,58,5.8,0.228346457
1978,7,13,0,0,0
1978,7,14,0,0,0
1978,7,15,198,19.8,0.779527559
1978,7,16,147,14.7,0.578740157
1978,7,17,20,2,0.078740157
1978,7,18,0,0,0
1978,7,19,0,0,0
1978,7,20,0,0,0
1978,7,21,0,0,0
1978,7,22,0,0,0
1978,7,23,0,0,0
1978,7,24,0,0,0
1978,7,25,109,10.9,0.429133858
1978,7,26,267,26.7,1.051181102
1978,7,27,0,0,0
1978,7,28,338,33.8,1.330708661
1978,7,29,0,0,0
1978,7,30,0,0,0
1978,7,31,20,2,0.078740157
1978,8,1,18,1.8,0.070866142
1978,8,2,0,0,0
1978,8,3,0,0,0
1978,8,4,64,6.4,0.251968504
1978,8,5,188,18.8,0.74015748
1978,8,6,69,6.9,0.271653543
1978,8,7,754,75.4,2.968503937
1978,8,8,23,2.3,0.090551181
1978,8,9,0,0,0
1978,8,10,5,0.5,0.019685039
1978,8,11,15,1.5,0.059055118
1978,8,12,0,0,0
1978,8,13,0,0,0
1978,8,14,0,0,0
1978,8,15,64,6.4,0.251968504
1978,8,16,0,0,0
1978,8,17,71,7.1,0.279527559
1978,8,18,0,0,0
1978,8,19,0,0,0
1978,8,20,0,0,0
1978,8,21,0,0,0
1978,8,22,0,0,0
1978,8,23,0,0,0
1978,8,24,0,0,0
1978,8,25,0,0,0
1978,8,26,0,0,0
1978,8,27,0,0,0
1978,8,28,0,0,0
1978,8,29,0,0,0
1978,8,30,0,0,0
1978,8,31,20,2,0.078740157
1978,9,1,0,0,0
1978,9,2,0,0,0
1978,9,3,117,11.7,0.460629921
1978,9,4,0,0,0
1978,9,5,0,0,0
1978,9,6,0,0,0
1978,9,7,0,0,0
1978,9,8,0,0,0
1978,9,9,0,0,0
1978,9,10,0,0,0
1978,9,11,538,53.8,2.118110236
1978,9,12,5,0.5,0.019685039
1978,9,13,0,0,0
1978,9,14,0,0,0
1978,9,15,8,0.8,0.031496063
1978,9,16,0,0,0
1978,9,17,0,0,0
1978,9,18,0,0,0
1978,9,19,0,0,0
1978,9,20,0,0,0
1978,9,21,0,0,0
1978,9,22,0,0,0
1978,9,23,0,0,0
1978,9,24,13,1.3,0.051181102
1978,9,25,211,21.1,0.830708661
1978,9,26,0,0,0
1978,9,27,0,0,0
1978,9,28,0,0,0
1978,9,29,0,0,0
1978,9,30,0,0,0
1978,10,1,122,12.2,0.480314961
1978,10,2,0,0,0
1978,10,3,0,0,0
1978,10,4,0,0,0
1978,10,5,0,0,0
1978,10,6,0,0,0
1978,10,7,0,0,0
1978,10,8,0,0,0
1978,10,9,0,0,0
1978,10,10,0,0,0
1978,10,11,0,0,0
1978,10,12,0,0,0
1978,10,13,0,0,0
1978,10,14,5,0.5,0.019685039
1978,10,15,0,0,0
1978,10,16,0,0,0
1978,10,17,0,0,0
1978,10,18,0,0,0
1978,10,19,0,0,0
1978,10,20,0,0,0
1978,10,21,0,0,0
1978,10,22,0,0,0
1978,10,23,0,0,0
1978,10,24,0,0,0
1978,10,25,0,0,0
1978,10,26,0,0,0
1978,10,27,0,0,0
1978,10,28,0,0,0
1978,10,29,0,0,0
1978,10,30,0,0,0
1978,10,31,0,0,0
1978,11,1,0,0,0
1978,11,2,0,0,0
1978,11,3,0,0,0
1978,11,4,0,0,0
1978,11,5,0,0,0
1978,11,6,0,0,0
1978,11,7,0,0,0
1978,11,8,74,7.4,0.291338583
1978,11,9,0,0,0
1978,11,10,0,0,0
1978,11,11,0,0,0
1978,11,12,0,0,0
1978,11,13,0,0,0
1978,11,14,5,0.5,0.019685039
1978,11,15,3,0.3,0.011811024
1978,11,16,0,0,0
1978,11,17,119,11.9,0.468503937
1978,11,18,221,22.1,0.87007874
1978,11,19,0,0,0
1978,11,20,0,0,0
1978,11,21,0,0,0
1978,11,22,0,0,0
1978,11,23,76,7.6,0.299212598
1978,11,24,13,1.3,0.051181102
1978,11,25,0,0,0
1978,11,26,0,0,0
1978,11,27,124,12.4,0.488188976
1978,11,28,51,5.1,0.200787402
1978,11,29,43,4.3,0.169291339
1978,11,30,86,8.6,0.338582677
1978,12,1,0,0,0
1978,12,2,0,0,0
1978,12,3,165,16.5,0.649606299
1978,12,4,328,32.8,1.291338583
1978,12,5,320,32,1.25984252
1978,12,6,0,0,0
1978,12,7,0,0,0
1978,12,8,0,0,0
1978,12,9,119,11.9,0.468503937
1978,12,10,20,2,0.078740157
1978,12,11,0,0,0
1978,12,12,0,0,0
1978,12,13,0,0,0
1978,12,14,0,0,0
1978,12,15,0,0,0
1978,12,16,0,0,0
1978,12,17,46,4.6,0.181102362
1978,12,18,0,0,0
1978,12,19,0,0,0
1978,12,20,3,0.3,0.011811024
1978,12,21,53,5.3,0.208661417
1978,12,22,0,0,0
1978,12,23,0,0,0
1978,12,24,30,3,0.118110236
1978,12,25,99,9.9,0.38976378
1978,12,26,0,0,0
1978,12,27,0,0,0
1978,12,28,0,0,0
1978,12,29,0,0,0
1978,12,30,3,0.3,0.011811024
1978,12,31,30,3,0.118110236
1979,1,1,18,1.8,0.070866142
1979,1,2,305,30.5,1.200787402
1979,1,3,0,0,0
1979,1,4,0,0,0
1979,1,5,0,0,0
1979,1,6,10,1,0.039370079
1979,1,7,104,10.4,0.409448819
1979,1,8,193,19.3,0.75984252
1979,1,9,0,0,0
1979,1,10,0,0,0
1979,1,11,0,0,0
1979,1,12,3,0.3,0.011811024
1979,1,13,269,26.9,1.059055118
1979,1,14,25,2.5,0.098425197
1979,1,15,0,0,0
1979,1,16,0,0,0
1979,1,17,0,0,0
1979,1,18,0,0,0
1979,1,19,0,0,0
1979,1,20,241,24.1,0.948818898
1979,1,21,422,42.2,1.661417323
1979,1,22,13,1.3,0.051181102
1979,1,23,0,0,0
1979,1,24,203,20.3,0.799212598
1979,1,25,0,0,0
1979,1,26,0,0,0
1979,1,27,5,0.5,0.019685039
1979,1,28,5,0.5,0.019685039
1979,1,29,0,0,0
1979,1,30,0,0,0
1979,1,31,5,0.5,0.019685039
1979,2,1,0,0,0
1979,2,2,0,0,0
1979,2,3,10,1,0.039370079
1979,2,4,0,0,0
1979,2,5,0,0,0
1979,2,6,0,0,0
1979,2,7,287,28.7,1.12992126
1979,2,8,0,0,0
1979,2,9,0,0,0
1979,2,10,0,0,0
1979,2,11,0,0,0
1979,2,12,0,0,0
1979,2,13,5,0.5,0.019685039
1979,2,14,0,0,0
1979,2,15,0,0,0
1979,2,16,3,0.3,0.011811024
1979,2,17,0,0,0
1979,2,18,117,11.7,0.460629921
1979,2,19,135,13.5,0.531496063
1979,2,20,0,0,0
1979,2,21,102,10.2,0.401574803
1979,2,22,13,1.3,0.051181102
1979,2,23,218,21.8,0.858267717
1979,2,24,196,19.6,0.771653543
1979,2,25,269,26.9,1.059055118
1979,2,26,132,13.2,0.519685039
1979,2,27,0,0,0
1979,2,28,0,0,0
1979,3,1,0,0,0
1979,3,2,36,3.6,0.141732283
1979,3,3,0,0,0
1979,3,4,356,35.6,1.401574803
1979,3,5,43,4.3,0.169291339
1979,3,6,0,0,0
1979,3,7,0,0,0
1979,3,8,28,2.8,0.11023622
1979,3,9,0,0,0
1979,3,10,0,0,0
1979,3,11,38,3.8,0.149606299
1979,3,12,0,0,0
1979,3,13,0,0,0
1979,3,14,10,1,0.039370079
1979,3,15,66,6.6,0.25984252
1979,3,16,0,0,0
1979,3,17,0,0,0
1979,3,18,0,0,0
1979,3,19,0,0,0
1979,3,20,0,0,0
1979,3,21,15,1.5,0.059055118
1979,3,22,0,0,0
1979,3,23,216,21.6,0.850393701
1979,3,24,513,51.3,2.019685039
1979,3,25,0,0,0
1979,3,26,0,0,0
1979,3,27,0,0,0
1979,3,28,0,0,0
1979,3,29,0,0,0
1979,3,30,0,0,0
1979,3,31,0,0,0
1979,4,1,0,0,0
1979,4,2,0,0,0
1979,4,3,142,14.2,0.559055118
1979,4,4,424,42.4,1.669291339
1979,4,5,36,3.6,0.141732283
1979,4,6,0,0,0
1979,4,7,0,0,0
1979,4,8,0,0,0
1979,4,9,376,37.6,1.480314961
1979,4,10,0,0,0
1979,4,11,0,0,0
1979,4,12,8,0.8,0.031496063
1979,4,13,650,65,2.559055118
1979,4,14,429,42.9,1.688976378
1979,4,15,0,0,0
1979,4,16,0,0,0
1979,4,17,0,0,0
1979,4,18,0,0,0
1979,4,19,0,0,0
1979,4,20,0,0,0
1979,4,21,0,0,0
1979,4,22,0,0,0
1979,4,23,0,0,0
1979,4,24,0,0,0
1979,4,25,28,2.8,0.11023622
1979,4,26,371,37.1,1.460629921
1979,4,27,20,2,0.078740157
1979,4,28,0,0,0
1979,4,29,0,0,0
1979,4,30,0,0,0
1979,5,1,0,0,0
1979,5,2,0,0,0
1979,5,3,8,0.8,0.031496063
1979,5,4,30,3,0.118110236
1979,5,5,33,3.3,0.12992126
1979,5,6,0,0,0
1979,5,7,13,1.3,0.051181102
1979,5,8,3,0.3,0.011811024
1979,5,9,8,0.8,0.031496063
1979,5,10,305,30.5,1.200787402
1979,5,11,3,0.3,0.011811024
1979,5,12,152,15.2,0.598425197
1979,5,13,102,10.2,0.401574803
1979,5,14,18,1.8,0.070866142
1979,5,15,0,0,0
1979,5,16,0,0,0
1979,5,17,0,0,0
1979,5,18,0,0,0
1979,5,19,0,0,0
1979,5,20,5,0.5,0.019685039
1979,5,21,218,21.8,0.858267717
1979,5,22,15,1.5,0.059055118
1979,5,23,147,14.7,0.578740157
1979,5,24,391,39.1,1.539370079
1979,5,25,84,8.4,0.330708661
1979,5,26,0,0,0
1979,5,27,0,0,0
1979,5,28,38,3.8,0.149606299
1979,5,29,3,0.3,0.011811024
1979,5,30,8,0.8,0.031496063
1979,5,31,0,0,0
1979,6,1,168,16.8,0.661417323
1979,6,2,300,30,1.181102362
1979,6,3,175,17.5,0.688976378
1979,6,4,0,0,0
1979,6,5,165,16.5,0.649606299
1979,6,6,0,0,0
1979,6,7,0,0,0
1979,6,8,333,33.3,1.311023622
1979,6,9,48,4.8,0.188976378
1979,6,10,0,0,0
1979,6,11,3,0.3,0.011811024
1979,6,12,0,0,0
1979,6,13,0,0,0
1979,6,14,0,0,0
1979,6,15,0,0,0
1979,6,16,15,1.5,0.059055118
1979,6,17,38,3.8,0.149606299
1979,6,18,5,0.5,0.019685039
1979,6,19,0,0,0
1979,6,20,0,0,0
1979,6,21,0,0,0
1979,6,22,5,0.5,0.019685039
1979,6,23,0,0,0
1979,6,24,0,0,0
1979,6,25,0,0,0
1979,6,26,0,0,0
1979,6,27,0,0,0
1979,6,28,0,0,0
1979,6,29,0,0,0
1979,6,30,97,9.7,0.381889764
1979,7,1,0,0,0
1979,7,2,0,0,0
1979,7,3,0,0,0
1979,7,4,0,0,0
1979,7,5,18,1.8,0.070866142
1979,7,6,0,0,0
1979,7,7,119,11.9,0.468503937
1979,7,8,495,49.5,1.948818898
1979,7,9,127,12.7,0.5
1979,7,10,147,14.7,0.578740157
1979,7,11,25,2.5,0.098425197
1979,7,12,3,0.3,0.011811024
1979,7,13,38,3.8,0.149606299
1979,7,14,10,1,0.039370079
1979,7,15,25,2.5,0.098425197
1979,7,16,3,0.3,0.011811024
1979,7,17,0,0,0
1979,7,18,0,0,0
1979,7,19,130,13,0.511811024
1979,7,20,51,5.1,0.200787402
1979,7,21,69,6.9,0.271653543
1979,7,22,264,26.4,1.039370079
1979,7,23,307,30.7,1.208661417
1979,7,24,124,12.4,0.488188976
1979,7,25,163,16.3,0.641732283
1979,7,26,84,8.4,0.330708661
1979,7,27,76,7.6,0.299212598
1979,7,28,3,0.3,0.011811024
1979,7,29,0,0,0
1979,7,30,0,0,0
1979,7,31,23,2.3,0.090551181
1979,8,1,0,0,0
1979,8,2,0,0,0
1979,8,3,0,0,0
1979,8,4,0,0,0
1979,8,5,0,0,0
1979,8,6,0,0,0
1979,8,7,0,0,0
1979,8,8,0,0,0
1979,8,9,0,0,0
1979,8,10,0,0,0
1979,8,11,0,0,0
1979,8,12,41,4.1,0.161417323
1979,8,13,0,0,0
1979,8,14,0,0,0
1979,8,15,0,0,0
1979,8,16,0,0,0
1979,8,17,0,0,0
1979,8,18,0,0,0
1979,8,19,0,0,0
1979,8,20,0,0,0
1979,8,21,0,0,0
1979,8,22,0,0,0
1979,8,23,165,16.5,0.649606299
1979,8,24,201,20.1,0.791338583
1979,8,25,145,14.5,0.570866142
1979,8,26,366,36.6,1.440944882
1979,8,27,0,0,0
1979,8,28,36,3.6,0.141732283
1979,8,29,216,21.6,0.850393701
1979,8,30,3,0.3,0.011811024
1979,8,31,13,1.3,0.051181102
1979,9,1,5,0.5,0.019685039
1979,9,2,76,7.6,0.299212598
1979,9,3,13,1.3,0.051181102
1979,9,4,732,73.2,2.881889764
1979,9,5,43,4.3,0.169291339
1979,9,6,10,1,0.039370079
1979,9,7,0,0,0
1979,9,8,25,2.5,0.098425197
1979,9,9,0,0,0
1979,9,10,0,0,0
1979,9,11,0,0,0
1979,9,12,0,0,0
1979,9,13,30,3,0.118110236
1979,9,14,43,4.3,0.169291339
1979,9,15,0,0,0
1979,9,16,0,0,0
1979,9,17,0,0,0
1979,9,18,25,2.5,0.098425197
1979,9,19,5,0.5,0.019685039
1979,9,20,0,0,0
1979,9,21,41,4.1,0.161417323
1979,9,22,132,13.2,0.519685039
1979,9,23,0,0,0
1979,9,24,0,0,0
1979,9,25,0,0,0
1979,9,26,0,0,0
1979,9,27,102,10.2,0.401574803
1979,9,28,97,9.7,0.381889764
1979,9,29,0,0,0
1979,9,30,0,0,0
1979,10,1,28,2.8,0.11023622
1979,10,2,0,0,0
1979,10,3,15,1.5,0.059055118
1979,10,4,0,0,0
1979,10,5,241,24.1,0.948818898
1979,10,6,0,0,0
1979,10,7,0,0,0
1979,10,8,0,0,0
1979,10,9,0,0,0
1979,10,10,18,1.8,0.070866142
1979,10,11,0,0,0
1979,10,12,0,0,0
1979,10,13,0,0,0
1979,10,14,0,0,0
1979,10,15,0,0,0
1979,10,16,0,0,0
1979,10,17,0,0,0
1979,10,18,0,0,0
1979,10,19,0,0,0
1979,10,20,0,0,0
1979,10,21,0,0,0
1979,10,22,0,0,0
1979,10,23,84,8.4,0.330708661
1979,10,24,0,0,0
1979,10,25,0,0,0
1979,10,26,0,0,0
1979,10,27,0,0,0
1979,10,28,0,0,0
1979,10,29,0,0,0
1979,10,30,536,53.6,2.11023622
1979,10,31,20,2,0.078740157
1979,11,1,0,0,0
1979,11,2,612,61.2,2.409448819
1979,11,3,43,4.3,0.169291339
1979,11,4,0,0,0
1979,11,5,0,0,0
1979,11,6,0,0,0
1979,11,7,0,0,0
1979,11,8,0,0,0
1979,11,9,0,0,0
1979,11,10,284,28.4,1.118110236
1979,11,11,224,22.4,0.881889764
1979,11,12,20,2,0.078740157
1979,11,13,0,0,0
1979,11,14,0,0,0
1979,11,15,0,0,0
1979,11,16,0,0,0
1979,11,17,0,0,0
1979,11,18,0,0,0
1979,11,19,0,0,0
1979,11,20,0,0,0
1979,11,21,0,0,0
1979,11,22,0,0,0
1979,11,23,0,0,0
1979,11,24,10,1,0.039370079
1979,11,25,97,9.7,0.381889764
1979,11,26,541,54.1,2.12992126
1979,11,27,0,0,0
1979,11,28,0,0,0
1979,11,29,0,0,0
1979,11,30,0,0,0
1979,12,1,0,0,0
1979,12,2,0,0,0
1979,12,3,0,0,0
1979,12,4,0,0,0
1979,12,5,0,0,0
1979,12,6,5,0.5,0.019685039
1979,12,7,86,8.6,0.338582677
1979,12,8,0,0,0
1979,12,9,0,0,0
1979,12,10,0,0,0
1979,12,11,0,0,0
1979,12,12,0,0,0
1979,12,13,0,0,0
1979,12,14,33,3.3,0.12992126
1979,12,15,0,0,0
1979,12,16,0,0,0
1979,12,17,0,0,0
1979,12,18,0,0,0
1979,12,19,0,0,0
1979,12,20,0,0,0
1979,12,21,0,0,0
1979,12,22,0,0,0
1979,12,23,0,0,0
1979,12,24,0,0,0
1979,12,25,180,18,0.708661417
1979,12,26,0,0,0
1979,12,27,0,0,0
1979,12,28,0,0,0
1979,12,29,0,0,0
1979,12,30,69,6.9,0.271653543
1979,12,31,15,1.5,0.059055118
1980,1,1,36,3.6,0.141732283
1980,1,2,8,0.8,0.031496063
1980,1,3,0,0,0
1980,1,4,46,4.6,0.181102362
1980,1,5,89,8.9,0.350393701
1980,1,6,0,0,0
1980,1,7,0,0,0
1980,1,8,36,3.6,0.141732283
1980,1,9,33,3.3,0.12992126
1980,1,10,0,0,0
1980,1,11,0,0,0
1980,1,12,180,18,0.708661417
1980,1,13,0,0,0
1980,1,14,208,20.8,0.818897638
1980,1,15,0,0,0
1980,1,16,0,0,0
1980,1,17,86,8.6,0.338582677
1980,1,18,483,48.3,1.901574803
1980,1,19,25,2.5,0.098425197
1980,1,20,0,0,0
1980,1,21,0,0,0
1980,1,22,0,0,0
1980,1,23,185,18.5,0.728346457
1980,1,24,0,0,0
1980,1,25,0,0,0
1980,1,26,0,0,0
1980,1,27,25,2.5,0.098425197
1980,1,28,5,0.5,0.019685039
1980,1,29,0,0,0
1980,1,30,0,0,0
1980,1,31,142,14.2,0.559055118
1980,2,1,0,0,0
1980,2,2,0,0,0
1980,2,3,0,0,0
1980,2,4,0,0,0
1980,2,5,0,0,0
1980,2,6,81,8.1,0.318897638
1980,2,7,3,0.3,0.011811024
1980,2,8,0,0,0
1980,2,9,99,9.9,0.38976378
1980,2,10,165,16.5,0.649606299
1980,2,11,0,0,0
1980,2,12,0,0,0
1980,2,13,0,0,0
1980,2,14,0,0,0
1980,2,15,0,0,0
1980,2,16,84,8.4,0.330708661
1980,2,17,0,0,0
1980,2,18,0,0,0
1980,2,19,0,0,0
1980,2,20,0,0,0
1980,2,21,0,0,0
1980,2,22,8,0.8,0.031496063
